,Operator,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Latitude,Longitude,SPACING_CAPPED,12 month Cum Prod,Year Fracd,Month Fracd,Day Fracd,Formation,Compl. Type
4419,Operator 12,4381.0,15,155,102,28,1970531.0,40480.0,20100809.0,48.2138230096493,-103.799201227035,660.0,40.42,2010,8,9,MBH,P & P
4420,Operator 12,4767.0,15,149,94,15,1531331.0,37151.0,20100811.0,47.7186946273543,-102.686572027453,660.0,105.77,2010,8,11,MBH,P & P
4421,Operator 12,4980.0,8,155,102,28,2148896.0,48675.0,20100816.0,48.2138241484311,-103.799611757863,660.0,33.22,2010,8,16,TFH,P & P
4422,Operator 12,3855.0,15,151,91,26,1614776.0,27556.0,20100817.0,47.8632080750345,-102.281985446373,660.0,43.62,2010,8,17,TFH,P & P
4423,Operator 12,5650.0,10,151,91,13,2323444.0,29546.0,20100819.0,47.9047546744071,-102.277280700632,660.0,62.14,2010,8,19,MBH,P & P
4424,Operator 12,4978.0,15,151,91,13,2045431.0,19075.0,20100822.0,47.9047546744071,-102.277688721259,660.0,85.01,2010,8,22,MBH,P & P
4425,Operator 12,5180.0,15,151,91,12,2114830.0,29842.0,20100830.0,47.90679108694,-102.259391599702,660.0,99.34,2010,8,30,MBH,P & P
4426,Operator 12,4439.0,15,149,94,10,1703966.0,31773.0,20100831.0,47.7448170118187,-102.704466086422,660.0,82.7,2010,8,31,MBH,P & P
4427,Operator 12,4660.0,15,151,91,12,1930003.0,30684.0,20100831.0,47.9069389018547,-102.25904061408,660.0,53.13,2010,8,31,TFH,P & P
4428,Operator 12,5248.0,20,151,90,27,1652033.0,15284.0,20100903.0,47.8631958247897,-102.172999662575,660.0,2.8,2010,9,3,MBH,P & P
4429,Operator 12,9240.0,24,158,90,21,3920650.0,55127.0,20100906.0,48.5020870743006,-102.317811181021,660.0,92.36,2010,9,6,MBH,P & P
4430,Operator 12,4841.0,9,151,91,24,2163959.0,25969.0,20100907.0,47.8898455656526,-102.274121037313,660.0,117.27,2010,9,7,MBH,P & P
4431,Operator 12,4976.0,10,158,89,20,2044500.0,22126.0,20100908.0,48.489124928702,-102.19641265158,660.0,14.39,2010,9,8,MBH,P & P
4432,Operator 12,4740.0,15,152,91,15,1934222.0,22082.0,20100910.0,47.9914894711903,-102.315375371081,660.0,170.36,2010,9,10,MBH,P & P
4433,Operator 12,3954.0,10,151,91,23,1311577.0,18871.0,20100913.0,47.8776116975321,-102.279509052222,660.0,81.35,2010,9,13,MBH,P & P
4434,Operator 12,9300.0,25,159,91,25,3828158.0,61743.0,20100916.0,48.5613052982724,-102.365429070248,660.0,61.97,2010,9,16,MBH,P & P
4435,Operator 12,3642.0,15,149,94,20,886674.0,27580.0,20100922.0,47.7169068360461,-102.746816447056,660.0,78.35,2010,9,22,MBH,P & P
4436,Operator 12,9503.0,9,158,90,6,4001373.0,55668.0,20100923.0,48.533701331841,-102.346827188749,660.0,72.85,2010,9,23,MBH,P & P
4437,Operator 12,5423.0,8,154,103,20,1921402.0,27385.0,20100927.0,48.154171973386,-103.969575123778,660.0,35.69,2010,9,27,MBH,P & P
4438,Operator 12,4787.0,15,149,94,5,1085935.0,36594.0,20101002.0,47.7602883732329,-102.74603326077,660.0,70.49,2010,10,2,MBH,P & P
4439,Operator 12,5406.0,9,152,89,5,2234172.0,23779.0,20101003.0,48.0082930899257,-102.092114846903,660.0,34.1,2010,10,3,MBH,P & P
4440,Operator 12,5081.0,18,154,89,21,2068355.0,21356.0,20101004.0,48.1523899858868,-102.132994934942,660.0,51.74,2010,10,4,MBH,P & P
4441,Operator 12,4085.0,14,154,90,31,1687730.0,20017.0,20101006.0,48.1106077314413,-102.296811186339,660.0,57.21,2010,10,6,TFH,P & P
4442,Operator 12,9481.0,20,158,90,13,4026090.0,56425.0,20101011.0,48.5166047481063,-102.253413771219,660.0,62.19,2010,10,11,MBH,P & P
4443,Operator 12,5172.0,13,155,90,31,2152733.0,23072.0,20101014.0,48.2105197434736,-102.29897121537,660.0,41.75,2010,10,14,TFH,P & P
4444,Operator 12,4538.0,1,149,94,16,1860744.0,39474.0,20101015.0,47.729836875156,-102.724794958528,660.0,67.19,2010,10,15,MBH,P & P
4445,Operator 12,4826.0,15,157,91,24,1970564.0,24082.0,20101019.0,48.4029760728734,-102.364789097756,660.0,41.55,2010,10,19,MBH,P & P
4446,Operator 12,4936.0,12,155,104,1,2100444.0,33983.0,20101020.0,48.2716593860346,-103.993015233744,660.0,49.47,2010,10,20,MBH,P & P
4447,Operator 12,4086.0,15,152,89,18,1699202.0,16422.0,20101023.0,47.9912344889613,-102.126971772251,660.0,23.81,2010,10,23,MBH,P & P
4448,Operator 12,4756.0,15,150,94,17,2134553.0,42603.0,20101025.0,47.8051318134283,-102.730846422733,660.0,107.24,2010,10,25,MBH,P & P
4449,Operator 12,9007.0,23,158,90,27,3839244.0,49865.0,20101025.0,48.4749570687727,-102.289847154884,660.0,114.35,2010,10,25,MBH,P & P
4450,Operator 12,4935.0,15,153,90,6,2030022.0,17761.0,20101027.0,48.0964785938791,-102.292081603551,660.0,28.64,2010,10,27,TFH,P & P
4451,Operator 12,4027.0,15,153,90,31,1645863.0,16422.0,20101102.0,48.0238427121968,-102.298416476006,660.0,23.72,2010,11,2,TFH,P & P
4452,Operator 12,8822.0,31,157,90,5,3869114.0,52338.0,20101103.0,48.4556975112893,-102.321324690573,660.0,69.7,2010,11,3,TFH,P & P
4453,Operator 12,8998.0,31,153,90,30,1921000.0,29309.0,20101109.0,48.0391099144099,-102.289497555013,660.0,51.34,2010,11,9,TFH,P & P
4454,Operator 12,5451.0,15,151,91,1,2213485.0,33972.0,20101112.0,47.9337046778953,-102.275206831815,660.0,33.95,2010,11,12,TFH,P & P
4455,Operator 12,4280.0,15,153,90,17,833391.0,12177.0,20101113.0,48.079120911552,-102.287624889685,660.0,16.62,2010,11,13,TFH,P & P
4456,Operator 12,4147.0,15,152,94,32,922035.0,29581.0,20101114.0,47.9478620434658,-102.746733481315,660.0,99.63,2010,11,14,MBH,P & P
4457,Operator 12,8816.0,31,158,90,20,1860452.0,33237.0,20101116.0,48.4896904078437,-102.326038216576,660.0,62.6,2010,11,16,MBH,P & P
4458,Operator 12,4550.0,15,149,94,7,1061472.0,35626.0,20101119.0,47.7333141368187,-102.750522045325,660.0,75.38,2010,11,19,TFH,P & P
4459,Operator 12,4707.0,20,154,103,17,2915040.0,60063.0,20101121.0,48.1678617773466,-103.968549684943,660.0,58.42,2010,11,21,MBH,P & P
4460,Operator 12,4848.0,15,152,91,2,922965.0,12614.0,20101124.0,48.0081771987267,-102.284369011149,660.0,49.04,2010,11,24,TFH,P & P
4461,Operator 12,4842.0,15,158,91,25,1735724.0,19296.0,20101203.0,48.4752005107659,-102.366391028412,660.0,63.33,2010,12,3,MBH,P & P
4462,Operator 12,5119.0,15,149,94,17,1206091.0,24045.0,20101208.0,47.7310185447731,-102.748171805393,660.0,67.33,2010,12,8,MBH,P & P
4463,Operator 12,4875.0,15,156,92,7,2149591.0,21252.0,20101212.0,48.342282226355,-102.54894703329,660.0,62.48,2010,12,12,MBH,P & P
4464,Operator 12,8238.0,31,157,90,5,3511354.0,49118.0,20101215.0,48.446324998924,-102.324623452869,660.0,81.08,2010,12,15,MBH,P & P
4465,Operator 12,4310.0,15,154,90,8,1012901.0,19820.0,20101221.0,48.1686348984018,-102.276943968344,660.0,18.0,2010,12,21,TFH,P & P
4466,Operator 12,4117.0,15,151,91,14,1643217.0,16346.0,20101221.0,47.8925104561716,-102.279711909108,660.0,69.55,2010,12,21,MBH,P & P
4467,Operator 12,10272.0,15,151,90,9,2894000.0,35679.0,20110101.0,47.9062385028993,-102.204537711659,660.0,145.05,2011,1,1,MBH,CT
4468,Operator 12,8793.0,31,154,103,18,3883962.0,56839.0,20110104.0,48.1685005055789,-103.985754082367,660.0,85.97,2011,1,4,MBH,P & P
4469,Operator 12,9000.0,31,158,89,30,13809923.0,49574.0,20110111.0,48.4873988212915,-102.227937084987,660.0,54.89,2011,1,11,MBH,P & P
4470,Operator 12,4093.0,13,154,90,5,926715.0,9656.0,20110113.0,48.1836905809993,-102.277274912555,660.0,15.38,2011,1,13,TFH,P & P
4471,Operator 12,9130.0,31,157,90,30,3854440.0,52398.0,20110118.0,48.3909274887089,-102.343383962219,660.0,95.16,2011,1,18,MBH,P & P
4472,Operator 12,6785.0,24,159,91,26,3206697.0,43056.0,20110122.0,48.5686890584559,-102.401301071326,660.0,90.78,2011,1,22,MBH,P & P
4473,Operator 12,8080.0,29,157,90,18,3440391.0,49404.0,20110126.0,48.4170664197739,-102.344054521358,660.0,68.58,2011,1,26,MBH,P & P
4474,Operator 12,7588.0,26,154,104,10,2951496.0,41223.0,20110126.0,48.1799432350205,-104.043707764583,660.0,63.23,2011,1,26,MBH,P & P
4475,Operator 12,9450.0,31,158,90,29,3884416.0,50658.0,20110206.0,48.4877318096452,-102.326372229591,660.0,94.16,2011,2,6,MBH,P & P
4476,Operator 12,4261.0,15,151,91,36,1765323.0,23516.0,20110210.0,47.8590006902945,-102.273809811249,660.0,158.81,2011,2,10,MBH,P & P
4477,Operator 12,7485.0,20,151,91,36,3022626.0,45488.0,20110212.0,47.8587265528831,-102.273809811249,660.0,173.54,2011,2,12,MBH,P & P
4478,Operator 12,7681.0,19,158,90,7,3269651.0,34986.0,20110216.0,48.5303885981647,-102.362029646651,660.0,72.81,2011,2,16,MBH,P & P
4479,Operator 12,9408.0,31,154,103,36,3865899.0,54890.0,20110220.0,48.1125205981451,-103.863434002967,660.0,92.5,2011,2,20,MBH,P & P
4480,Operator 12,5805.0,15,156,92,17,2368012.0,31576.0,20110226.0,48.3408176723322,-102.534125698474,660.0,66.23,2011,2,26,MBH,P & P
4481,Operator 12,12080.0,31,151,91,23,4975698.0,62103.0,20110303.0,47.8799143973399,-102.28805911535,660.0,157.12,2011,3,3,MBH,P & P
4482,Operator 12,4780.0,15,150,94,20,2131346.0,38299.0,20110305.0,47.7904771177012,-102.729683862586,660.0,110.88,2011,3,5,MBH,P & P
4483,Operator 12,5122.0,15,155,102,21,2165840.0,45009.0,20110306.0,48.240522137885,-103.818670776655,660.0,56.52,2011,3,6,MBH,P & P
4484,Operator 12,5519.0,15,155,90,20,2324101.0,28068.0,20110310.0,48.2266623423113,-102.270572870776,660.0,79.8,2011,3,10,MBH,P & P
4485,Operator 12,9404.0,31,157,90,7,4178528.0,57086.0,20110317.0,48.4441259438259,-102.361750603289,660.0,77.45,2011,3,17,TFH,P & P
4486,Operator 12,4145.0,15,149,94,4,1825200.0,33648.0,20110318.0,47.7471711375726,-102.709373239015,660.0,78.36,2011,3,18,TFH,P & P
4487,Operator 12,5438.0,15,156,92,27,2565070.0,25531.0,20110319.0,48.2987530404806,-102.495676242556,660.0,92.35,2011,3,19,MBH,P & P
4488,Operator 12,9179.0,31,158,90,30,3791693.0,50636.0,20110328.0,48.4746859794438,-102.359228979608,660.0,73.38,2011,3,28,MBH,P & P
4489,Operator 12,9722.0,25,151,91,23,3066787.0,44634.0,20110406.0,47.8884246458887,-102.29034687404,660.0,117.6,2011,4,6,MBH,P & P
4490,Operator 12,10750.0,31,156,92,4,4499279.0,62399.0,20110412.0,48.3576941576723,-102.516955298798,660.0,95.07,2011,4,12,MBH,P & P
4491,Operator 12,4672.0,15,157,92,28,1953940.0,24371.0,20110506.0,48.3890572615512,-102.567093532638,660.0,45.26,2011,5,6,MBH,P & P
4492,Operator 12,9799.0,31,156,92,17,3064563.0,51084.0,20110510.0,48.3277945462086,-102.537945229584,660.0,79.86,2011,5,10,MBH,P & P
4493,Operator 12,9056.0,31,154,103,9,3994260.0,52307.0,20110518.0,48.1699463133859,-103.933452633938,660.0,90.44,2011,5,18,MBH,P & P
4494,Operator 12,6518.0,16,153,103,35,3056571.0,33618.0,20110530.0,48.0251213240608,-103.890076605593,660.0,57.22,2011,5,30,MBH,P & P
4495,Operator 12,8419.0,31,157,90,30,3565744.0,52730.0,20110601.0,48.3973696653668,-102.343600631363,660.0,98.26,2011,6,1,MBH,P & P
4496,Operator 12,8891.0,31,151,94,8,3838916.0,82371.0,20110606.0,47.9075830002201,-102.729031071616,660.0,190.19,2011,6,6,TFH,P & P
4497,Operator 12,9698.0,25,156,92,5,3421985.0,56124.0,20110612.0,48.3567576905531,-102.538132005544,660.0,77.1,2011,6,12,MBH,P & P
4498,Operator 12,3630.0,14,151,90,29,1660635.0,19725.0,20110613.0,47.8758157527428,-102.231327492821,660.0,93.39,2011,6,13,MBH,P & P
4499,Operator 12,14024.0,31,151,91,11,5790703.0,68672.0,20110614.0,47.908141676277,-102.28116912423,660.0,148.84,2011,6,14,MBH,P & P
4500,Operator 12,10101.0,31,156,92,8,3310645.0,54139.0,20110615.0,48.3423937984332,-102.538267747115,660.0,97.96,2011,6,15,MBH,P & P
4501,Operator 12,7649.0,26,158,90,30,2651588.0,36844.0,20110618.0,48.4746792412242,-102.34446915538,660.0,86.49,2011,6,18,MBH,P & P
4502,Operator 12,10191.0,31,155,102,34,4189643.0,73365.0,20110622.0,48.2114873802003,-103.792582714171,660.0,99.59,2011,6,22,MBH,P & P
4503,Operator 12,8403.0,31,157,91,1,3583986.0,46544.0,20110625.0,48.4586514974836,-102.379295246002,660.0,73.14,2011,6,25,MBH,P & P
4504,Operator 12,4340.0,15,151,90,29,1662714.0,18777.0,20110625.0,47.8634041882596,-102.216027256234,660.0,63.65,2011,6,25,MBH,P & P
4505,Operator 12,6072.0,19,154,104,3,2633492.0,38299.0,20110702.0,48.1951362711941,-104.043938392225,660.0,46.61,2011,7,2,MBH,P & P
4506,Operator 12,8654.0,31,158,90,28,3456696.0,51351.0,20110702.0,48.474803882738,-102.300862866548,660.0,103.96,2011,7,2,MBH,P & P
4507,Operator 12,3481.0,22,152,91,23,1461414.0,14016.0,20110704.0,47.9759004271649,-102.298450415834,660.0,92.62,2011,7,4,MBH,P & P
4508,Operator 12,8601.0,21,158,90,27,3816338.0,42691.0,20110711.0,48.4745707831201,-102.279069071359,660.0,81.23,2011,7,11,MBH,P & P
4509,Operator 12,9118.0,31,154,104,12,3091582.0,52881.0,20110716.0,48.1700940346167,-103.996493404845,660.0,88.22,2011,7,16,MBH,P & P
4510,Operator 12,9471.0,31,151,91,36,3988933.0,48315.0,20110718.0,47.8497556246275,-102.273096378882,660.0,204.75,2011,7,18,MBH,P & P
4511,Operator 12,4263.0,15,161,91,35,2016917.0,25789.0,20110723.0,48.7216539517625,-102.44267682865,660.0,45.55,2011,7,23,MBH,P & P
4512,Operator 12,8732.0,26,154,103,15,4076401.0,53685.0,20110727.0,48.168192971953,-103.921969190509,660.0,87.28,2011,7,27,MBH,P & P
4513,Operator 12,8624.0,21,155,102,35,3916885.0,45905.0,20110728.0,48.2114252651156,-103.770970999646,660.0,89.6,2011,7,28,MBH,P & P
4514,Operator 12,8841.0,21,158,90,24,3736263.0,37067.0,20110801.0,48.4893663499413,-102.237297943702,660.0,51.27,2011,8,1,MBH,P & P
4515,Operator 12,9047.0,24,151,94,7,3568226.0,67585.0,20110809.0,47.9059150935516,-102.751450060807,268.41852,143.41,2011,8,9,TFH,P & P
4516,Operator 12,5796.0,21,154,104,14,2924732.0,41894.0,20110814.0,48.1632836433475,-104.014325155084,660.0,60.19,2011,8,14,MBH,P & P
4517,Operator 12,4449.0,9,152,91,35,1967507.0,18822.0,20110819.0,47.93510078565,-102.28829366584,660.0,88.58,2011,8,19,MBH,P & P
4518,Operator 12,4641.0,12,151,90,17,2213890.0,20454.0,20110825.0,47.8919606140091,-102.226110266941,660.0,71.85,2011,8,25,MBH,P & P
4519,Operator 12,8569.0,20,151,90,28,3691578.0,36458.0,20110901.0,47.8664988347914,-102.195043015352,660.0,68.69,2011,9,1,MBH,P & P
4520,Operator 12,6082.0,21,154,104,26,2965710.0,43304.0,20110907.0,48.1338534927137,-104.01458852507,660.0,64.29,2011,9,7,MBH,P & P
4521,Operator 12,8714.0,31,157,89,18,3734797.0,45732.0,20110908.0,48.4166898791536,-102.228142501038,660.0,104.96,2011,9,8,MBH,P & P
4522,Operator 12,6655.0,15,151,90,33,2994951.0,32408.0,20110910.0,47.853330543423,-102.195446053134,660.0,45.08,2011,9,10,MBH,P & P
4523,Operator 12,4401.0,15,159,90,19,2065830.0,32722.0,20110912.0,48.5772452774329,-102.343596240041,660.0,29.82,2011,9,12,MBH,P & P
4524,Operator 12,8648.0,21,154,103,7,3832818.0,48649.0,20110915.0,48.1706424432934,-103.975392498165,660.0,77.45,2011,9,15,MBH,P & P
4525,Operator 12,8860.0,21,156,92,9,4247407.0,50541.0,20110918.0,48.3555196943216,-102.513680054652,660.0,73.42,2011,9,18,MBH,P & P
4526,Operator 12,5051.0,15,156,92,16,2268845.0,23686.0,20110920.0,48.3410170617143,-102.512424266462,660.0,55.33,2011,9,20,MBH,P & P
4527,Operator 12,3636.0,15,149,93,11,1804968.0,28760.0,20111002.0,47.7449959128668,-102.554261935198,660.0,104.91,2011,10,2,MBH,P & P
4528,Operator 12,3794.0,15,149,94,5,1533983.0,32573.0,20111002.0,47.760288755114,-102.745829813633,444.26536,58.09,2011,10,2,TFH,P & P
4529,Operator 12,11756.0,31,151,91,14,6406801.0,67999.0,20111003.0,47.8957474081757,-102.288408827027,660.0,155.6,2011,10,3,MBH,P & P
4530,Operator 12,3590.0,15,149,93,11,1816778.0,37670.0,20111005.0,47.7450373048463,-102.554070159243,660.0,102.83,2011,10,5,TFH,P & P
4531,Operator 12,4073.0,15,150,94,31,2126374.0,39487.0,20111008.0,47.7625125790545,-102.750834934732,660.0,79.11,2011,10,8,TFH,P & P
4532,Operator 12,8479.0,31,153,103,6,3973139.0,57979.0,20111016.0,48.1105670472996,-103.986293139581,660.0,94.52,2011,10,16,MBH,P & P
4533,Operator 12,3646.0,15,149,93,16,1951538.0,29126.0,20111020.0,47.730684648578,-102.586314808705,660.0,78.87,2011,10,20,MBH,P & P
4534,Operator 12,3446.0,14,149,93,16,1815114.0,28502.0,20111020.0,47.730685871808,-102.586518147173,587.629315,73.87,2011,10,20,TFH,P & P
4535,Operator 12,8403.0,21,159,90,30,3745787.0,53161.0,20111028.0,48.5730311141267,-102.360581501429,660.0,74.19,2011,10,28,MBH,P & P
4536,Operator 12,8808.0,31,158,91,35,3994818.0,52460.0,20111028.0,48.4606146655133,-102.400786375184,549.18802,64.34,2011,10,28,TFH,P & P
4537,Operator 12,9106.0,31,153,102,7,4452250.0,71269.0,20111028.0,48.0959581047925,-103.848803286804,660.0,97.51,2011,10,28,MBH,P & P
4538,Operator 12,10217.0,31,153,103,34,4263057.0,58683.0,20111103.0,48.0252623714208,-103.912132238102,660.0,91.01,2011,11,3,MBH,P & P
4539,Operator 12,8298.0,21,158,90,29,3291622.0,40738.0,20111104.0,48.4878172146772,-102.338280548669,660.0,72.33,2011,11,4,MBH,P & P
4540,Operator 12,8447.0,20,158,91,35,3857207.0,41719.0,20111106.0,48.4606751352213,-102.400605704145,549.18802,79.3,2011,11,6,MBH,P & P
4541,Operator 12,9214.0,22,158,91,13,4288377.0,48606.0,20111111.0,48.5163339032133,-102.380711875518,660.0,91.66,2011,11,11,MBH,P & P
4542,Operator 12,8581.0,20,158,90,20,4123679.0,46083.0,20111112.0,48.4891876443633,-102.338256762745,660.0,77.64,2011,11,12,MBH,P & P
4543,Operator 12,8602.0,31,153,103,5,4187931.0,60488.0,20111117.0,48.1104753468206,-103.954206856299,660.0,87.15,2011,11,17,MBH,P & P
4544,Operator 12,8380.0,21,158,91,13,3939833.0,46583.0,20111117.0,48.5160598055285,-102.380713776335,660.0,71.95,2011,11,17,MBH,P & P
4545,Operator 12,3541.0,13,151,94,17,1818911.0,25563.0,20111119.0,47.9035607154465,-102.749167582099,660.0,64.06,2011,11,19,TFH,P & P
4546,Operator 12,9568.0,31,158,91,11,4210444.0,54963.0,20111122.0,48.5183409814317,-102.389918544217,660.0,77.99,2011,11,22,MBH,P & P
4547,Operator 12,8738.0,31,158,91,11,4204021.0,55324.0,20111123.0,48.5186150760392,-102.389920429324,660.0,132.18,2011,11,23,MBH,P & P
4548,Operator 12,9212.0,31,155,102,36,4347271.0,64034.0,20111123.0,48.2114776536607,-103.749775185773,660.0,107.4,2011,11,23,MBH,P & P
4549,Operator 12,8331.0,26,156,92,3,3471326.0,45176.0,20111124.0,48.3582824695514,-102.484358260846,660.0,76.82,2011,11,24,MBH,P & P
4550,Operator 12,4395.0,10,157,90,11,2836340.0,25697.0,20111128.0,48.4427408746915,-102.276201487393,660.0,36.65,2011,11,28,MBH,P & P
4551,Operator 12,10492.0,25,151,91,25,3421231.0,41000.0,20111129.0,47.873897216614,-102.277793544445,660.0,231.4,2011,11,29,MBH,P & P
4552,Operator 12,8952.0,31,157,90,33,4051936.0,49833.0,20111207.0,48.3864295777828,-102.315458723054,660.0,175.85,2011,12,7,MBH,P & P
4553,Operator 12,8952.0,31,158,91,14,4051936.0,49833.0,20111207.0,48.5164415552309,-102.401827432999,660.0,104.99,2011,12,7,MBH,P & P
4554,Operator 12,9386.0,23,151,91,26,4623810.0,47485.0,20111209.0,47.8654099211154,-102.287447437862,660.0,144.45,2011,12,9,MBH,P & P
4555,Operator 12,9309.0,31,158,91,14,4152330.0,50100.0,20111213.0,48.5164432618034,-102.401414632084,660.0,110.69,2011,12,13,MBH,P & P
4556,Operator 12,11475.0,21,151,91,14,4977538.0,53316.0,20111216.0,47.9021190813972,-102.288042211824,660.0,151.19,2011,12,16,MBH,P & P
4557,Operator 12,4362.0,14,158,90,35,2215627.0,28567.0,20111219.0,48.4733035789519,-102.274071539065,660.0,75.4,2011,12,19,MBH,P & P
4558,Operator 12,9458.0,31,158,91,12,4235424.0,53590.0,20111222.0,48.5183829980598,-102.370075092955,660.0,108.04,2011,12,22,MBH,P & P
4559,Operator 12,8744.0,21,157,90,32,4085046.0,46310.0,20111229.0,48.3863900862074,-102.335912112791,660.0,124.15,2011,12,29,MBH,P & P
4560,Operator 12,8534.0,21,158,91,12,3912944.0,42574.0,20111230.0,48.5184475515707,-102.369675078112,660.0,100.01,2011,12,30,MBH,P & P
4561,Operator 12,9783.0,26,153,103,25,4707612.0,45079.7380952381,20120104.0,48.0523783405083,-103.878878815405,660.0,61.01,2012,1,4,MBH,P & P
4562,Operator 12,8827.0,22,151,94,7,4052313.0,64413.0,20120107.0,47.9059124229876,-102.751858212008,649.06223,171.68,2012,1,7,TFH,P & P
4563,Operator 12,6459.0,21,159,91,26,2927136.0,36614.0,20120114.0,48.5686890584559,-102.400887809415,660.0,45.95,2012,1,14,MBH,P & P
4564,Operator 12,6875.0,31,151,94,7,3636915.0,63071.0,20120114.0,47.9059137582696,-102.751654136407,649.06223,150.72,2012,1,14,MBH,P & P
4565,Operator 12,8303.0,29,159,90,34,3996138.0,53103.0,20120119.0,48.5484426384895,-102.292157435915,660.0,67.31,2012,1,19,MBH,P & P
4566,Operator 12,6328.0,21,154,104,23,2936652.0,36945.0,20120120.0,48.1479056462655,-104.014576799509,660.0,60.25,2012,1,20,MBH,P & P
4567,Operator 12,9047.0,31,151,94,18,4383582.0,75244.0,20120201.0,47.9044710769325,-102.761937845289,427.501655,164.12,2012,2,1,MBH,P & P
4568,Operator 12,8691.0,31,158,91,35,3822327.0,47324.0,20120201.0,48.4600648904767,-102.387661248828,660.0,76.72,2012,2,1,MBH,P & P
4569,Operator 12,9308.0,31,151,94,18,4576719.0,76484.0,20120202.0,47.9043677228842,-102.761807281668,660.0,121.3,2012,2,2,TFH,P & P
4570,Operator 12,8612.0,21,151,94,18,4172087.0,54522.0,20120206.0,47.9042671357384,-102.761672637933,660.0,129.49,2012,2,6,TFH,P & P
4571,Operator 12,8548.0,36,158,90,11,3684399.0,53611.0,20120207.0,48.5186633819822,-102.25747384664,660.0,65.29,2012,2,7,MBH,P & P
4572,Operator 12,9060.0,38,159,91,11,4267169.0,64758.0,20120221.0,48.6049630812077,-102.401081238842,660.0,84.25,2012,2,21,MBH,P & P
4573,Operator 12,7873.0,42,153,90,33,9023010.0,106887.0,20120221.0,48.0254570722348,-102.26177484853,660.0,357.27,2012,2,21,MBH,P & P
4574,Operator 12,8658.0,31,158,91,15,3882554.0,49017.0,20120301.0,48.5035554892855,-102.413283896762,660.0,90.57,2012,3,1,MBH,P & P
4575,Operator 12,8715.0,37,153,90,28,1705785.0,20337.0,20120311.0,48.0511219489657,-102.257757810851,660.0,181.97,2012,3,11,MBH,P & P
4576,Operator 12,9305.0,38,158,91,22,3859332.0,54534.0,20120314.0,48.5024898630146,-102.423741685319,660.0,120.81,2012,3,14,MBH,P & P
4577,Operator 12,8820.0,38,159,90,33,3623554.0,50376.0,20120323.0,48.5482353990173,-102.315015931561,660.0,77.11,2012,3,23,MBH,P & P
4578,Operator 12,8327.0,35,153,103,4,385244.0,49041.0,20120329.0,48.1104957623567,-103.943884679368,660.0,95.48,2012,3,29,MBH,P & P
4579,Operator 12,6003.0,32,153,90,33,6867099.0,79855.0,20120329.0,48.0364776247032,-102.256752358139,660.0,216.96,2012,3,29,MBH,P & P
4580,Operator 12,8827.0,37,159,90,29,3808254.0,54799.0,20120330.0,48.574285908778,-102.33619442683,660.0,85.6,2012,3,30,MBH,P & P
4581,Operator 12,9733.0,41,157,90,31,4182144.0,56603.0,20120407.0,48.3863362056475,-102.345016280154,660.0,148.93,2012,4,7,MBH,P & P
4582,Operator 12,4863.0,10,152,90,3,1990434.0,19518.7142857143,20120416.0,48.0221031514358,-102.180427308029,660.0,136.27,2012,4,16,MBH,P & P
4583,Operator 12,11637.0,42,151,91,11,4864841.0,54091.0,20120421.0,47.9149471938292,-102.286295148747,660.0,126.3,2012,4,21,MBH,P & P
4584,Operator 12,9223.0,39,158,90,30,3925987.0,53142.0,20120428.0,48.4744631767142,-102.351957368134,660.0,94.6,2012,4,28,MBH,P & P
4585,Operator 12,11471.0,41,151,91,26,4182144.0,56603.0,20120428.0,47.8752541681942,-102.290598545949,660.0,167.15,2012,4,28,MBH,P & P
4586,Operator 12,4381.0,11,151,90,32,1074306.0,13304.0,20120430.0,47.848364483251,-102.228445022614,660.0,96.28,2012,4,30,MBH,P & P
4587,Operator 12,3684.0,18,149,94,4,1922268.0,28448.0,20120507.0,47.747171232509,-102.709576782476,649.088325,66.51,2012,5,7,MBH,P & P
4588,Operator 12,10059.0,42,151,90,30,4246618.0,57155.0,20120516.0,47.8632079767902,-102.246054098428,660.0,138.07,2012,5,16,MBH,P & P
4589,Operator 12,7980.0,27,151,95,24,3567197.0,53524.0,20120517.0,47.8863779227105,-102.775670041938,512.323635,129.6,2012,5,17,TFH,P & P
4590,Operator 12,6150.0,25,151,95,24,2683304.0,43084.0,20120518.0,47.8863335608725,-102.775474250906,617.475575,139.9,2012,5,18,TFH,P & P
4591,Operator 12,8611.0,38,151,94,8,4215829.0,65208.0,20120531.0,47.9067599433719,-102.746297647422,565.052895,181.99,2012,5,31,TFH,P & P
4592,Operator 12,8769.0,37,151,94,8,4297760.0,66916.0,20120602.0,47.9068089280955,-102.746105485301,565.052895,199.76,2012,6,2,MBH,P & P
4593,Operator 12,7468.0,32,156,92,17,4875827.0,55238.0,20120605.0,48.3281995470212,-102.543300081961,660.0,113.65,2012,6,5,MBH,P & P
4594,Operator 12,9125.0,38,157,91,1,3894926.0,55405.0,20120610.0,48.4589451127306,-102.371324747733,355.60396,69.05,2012,6,10,MBH,P & P
4595,Operator 12,9144.0,38,157,91,1,4120122.0,61954.0,20120612.0,48.4589449269864,-102.371530923791,355.60396,49.62,2012,6,12,TFH,P & P
4596,Operator 12,9560.0,39,158,89,30,6186537.0,74258.0,20120615.0,48.4876729179516,-102.227935198568,660.0,43.62,2012,6,15,MBH,P & P
